id,parent_id,type
70774,64530,unit
70775,37577,unit
70776,26714,unit
70777,68583,unit
70778,68720,unit
70779,66209,unit
70780,64422,unit
70781,64530,unit
70782,66209,unit
70783,40617,unit
70784,67235,unit
70785,64422,unit
70786,48824,unit
70787,44404,unit
70788,68583,unit
70789,36335,unit
70790,66209,unit
70791,40617,unit
70792,68583,unit
70793,63666,unit
70794,55779,unit
70795,67235,unit
70796,64422,unit
70797,64237,unit
70799,63118,unit
70800,68583,unit
70801,64530,unit
70802,63886,unit
70803,40617,unit
70804,64237,unit
70806,68583,unit
70807,64237,unit
70808,64530,unit
70809,64422,unit
70810,64237,unit
70811,19976,unit
70812,36335,unit
70813,68583,unit
70815,26714,unit
70816,64530,unit
70817,40617,unit
70818,61128,unit
70819,68583,unit
70820,62545,unit
70821,64237,unit
70822,64237,unit
70823,62545,unit
70824,36335,unit
70826,67939,unit
70827,64237,unit
70828,68583,unit
70829,69616,unit
70830,61128,unit
70831,14383,unit
70832,64237,unit
70833,40617,unit
70834,64530,unit
70835,64237,unit
70836,26714,unit
70837,68583,unit
70838,62625,unit
70839,64237,unit
70840,23015,unit
70841,26714,unit
70842,62545,unit
70843,67939,unit
70844,68583,unit
70845,61128,unit
70846,26714,unit
70847,36335,unit
70848,64530,unit
70849,68583,unit
70850,26714,unit
70851,69616,unit
70852,68583,unit
70853,40617,unit
70854,26714,unit
70856,23015,unit
70857,68583,unit
70858,66,unit
70859,70434,unit
70860,68871,unit
70861,26714,unit
70862,68583,unit
70863,26714,unit
70864,69616,unit
70865,70434,unit
70866,68583,unit
70867,88212,unit
70868,65223,unit
70869,70434,unit
70870,68583,unit
70871,26714,unit
70873,11320,unit
70874,68583,unit
70875,69319,unit
70876,14770,unit
70877,52044,unit
70878,30809,unit
70879,26714,unit
70880,70434,unit
70881,68583,unit
70882,69319,unit
70883,14770,unit
70884,68583,unit
70885,19666,unit
70886,26714,unit
70887,70434,unit
70888,65223,unit
70889,34677,unit
70890,55163,unit
70891,26714,unit
70892,68583,unit
70893,65223,unit
70894,70434,unit
70895,69319,unit
70896,26714,unit
70897,14770,unit
70898,11518,unit
70899,26714,unit
70901,65223,unit
70902,70434,unit
70903,26714,unit
70904,69319,unit
70905,26714,unit
70906,14770,unit
70908,26714,unit
70909,68583,unit
70910,30576,unit
70911,34677,unit
70912,69319,unit
70913,70434,unit
70914,30809,unit
70915,68583,unit
70916,21778,unit
70917,11336,unit
70918,14770,unit
70919,64469,unit
70920,53753,unit
70921,11336,unit
70922,11605,unit
70923,14770,unit
70924,68583,unit
70925,21778,unit
70926,70434,unit
70927,11336,unit
70928,30560,unit
70929,14770,unit
70930,21778,unit
70931,11320,unit
70932,11336,unit
70933,34677,unit
70934,69616,unit
70935,14770,unit
70936,11336,unit
70937,68583,unit
70938,70434,unit
70939,19666,unit
70940,69616,unit
70941,11336,unit
70942,14770,unit
70943,68583,unit
70944,19666,unit
70945,11336,unit
70947,11336,unit
70948,66210,unit
70949,19666,unit
70950,69616,unit
70951,69194,unit
70952,53767,unit
70953,19666,unit
70954,11336,unit
70955,19976,unit
70956,44,unit
70957,40617,unit
70958,66210,unit
70959,68112,unit
70960,11336,unit
70961,44,unit
70962,11215,unit
70963,19666,unit
70964,63589,unit
70965,11336,unit
70966,40617,unit
70967,55753,unit
70968,61128,unit
70970,34677,unit
70971,53849,unit
70972,65315,unit
70973,11336,unit
70974,69616,unit
70976,12396,unit
70977,14770,unit
70978,11336,unit
70979,65315,unit
70980,59208,unit
70981,70582,unit
70982,69319,unit
70983,40617,unit
70985,11336,unit
70986,68583,unit
70988,64530,unit
70989,32709,unit
70990,11336,unit
70991,14770,unit
70993,23015,unit
70994,68583,unit
70995,11336,unit
70996,65,unit
70997,32709,unit
70998,68583,unit
70999,69616,unit
71000,11336,unit
71001,14306,unit
71003,53727,unit
71005,23015,unit
71006,55779,unit
71007,34677,unit
71008,55750,unit
71009,11336,unit
71010,14770,unit
71011,64530,unit
71012,23015,unit
71013,32759,unit
71014,11554,unit
71015,69616,unit
71016,34396,unit
71017,11336,unit
71018,11287,unit
71019,32709,unit
71020,37964,unit
71021,55779,unit
71022,69616,unit
71023,23015,unit
71024,68583,unit
71025,36335,unit
71026,70582,unit
71027,69616,unit
71028,23015,unit
71029,11554,unit
71030,67939,unit
71031,68537,unit
71032,64348,unit
71033,32709,unit
71034,19666,unit
71035,70582,unit
71036,19666,unit
71037,65,unit
71038,55779,unit
71039,11554,unit
71040,64530,unit
71041,19666,unit
71042,69616,unit
71043,11336,unit
71044,23015,unit
71045,36335,unit
71046,66209,unit
71047,19666,unit
71048,11554,unit
71049,19666,unit
71050,44117,unit
71051,37964,unit
71052,66209,unit
71053,23015,unit
71054,32742,unit
71056,32709,unit
71057,12396,unit
71058,66209,unit
71059,23015,unit
71060,36335,unit
71061,55779,unit
71062,12396,unit
71063,66209,unit
71064,30560,unit
71065,12396,unit
71066,37964,unit
71067,32709,unit
71069,66209,unit
71071,23630,unit
71072,68537,unit
71074,55779,unit
71075,64272,unit
71076,66209,unit
71077,64530,unit
71078,27,unit
71079,23015,unit
71080,64529,unit
71081,66209,unit
71082,70956,unit
71083,85,unit
71085,14306,unit
71086,19666,unit
71087,64529,unit
71088,55779,unit
71089,66209,unit
71090,19666,unit
71091,11554,unit
71092,30560,unit
71093,67939,unit
71094,64530,unit
71095,19666,unit
71096,48824,unit
71097,85,unit
71098,66210,unit
71099,64529,unit
71100,19666,unit
71101,66209,unit
71102,62545,unit
71103,64529,unit
71104,19666,unit
71105,66210,unit
71106,37577,unit
71107,55779,unit
71108,66209,unit
71109,19666,unit
71110,55163,unit
71111,65315,unit
71112,19666,unit
71113,62545,unit
71114,37577,unit
71115,64529,unit
71116,66209,unit
71117,37577,unit
71118,11371,unit
71119,64530,unit
71120,55779,unit
71121,37577,unit
71122,32759,unit
71123,22221,unit
71124,64572,unit
71125,37577,unit
71126,70582,unit
71127,66209,unit
71128,64530,unit
71129,37577,unit
71130,64529,unit
71131,66209,unit
71132,55779,unit
71133,34760,unit
71134,37577,unit
71135,66209,unit
71136,70582,unit
71137,66209,unit
71138,30569,unit
71139,55779,unit
71140,11320,unit
71141,32742,unit
71142,66209,unit
71143,64530,unit
71144,59453,unit
71147,44117,unit
71148,70398,unit
71149,66209,unit
71150,55779,unit
71151,11287,unit
71152,66209,unit
71153,11320,unit
71154,64529,unit
71155,11371,unit
71157,66209,unit
71158,55779,unit
71159,11320,unit
71160,14770,unit
71161,69616,unit
71162,11320,unit
71163,14770,unit
71164,32709,unit
71165,64529,unit
71166,55779,unit
71167,66209,unit
71168,11320,unit
71169,64529,unit
71170,66452,unit
71171,69616,unit
71172,32709,unit
71173,64469,unit
71174,66209,unit
71175,55779,unit
71176,23015,unit
71177,66209,unit
71178,22221,unit
71179,64469,unit
71180,66209,unit
71181,67939,unit
71182,63703,unit
71183,66209,unit
71184,66209,unit
71185,23015,unit
71186,11287,unit
71187,64272,unit
71188,70398,unit
71190,62545,unit
71191,69616,unit
71192,11554,unit
71193,14383,unit
71194,23015,unit
71196,54577,unit
71197,66209,unit
71198,43584,unit
71199,14306,unit
71200,40617,unit
71201,23015,unit
71202,62545,unit
71203,69616,unit
71204,44117,unit
71206,55779,unit
71207,24462,unit
71208,23015,unit
71209,40617,unit
71210,69616,unit
71211,69616,unit
71212,40617,unit
71213,62545,unit
71214,11412,unit
71215,23015,unit
71216,62545,unit
71217,40617,unit
71218,69616,unit
71219,11412,unit
71220,14383,unit
71221,30568,unit
71222,11412,unit
71223,40617,unit
71224,40617,unit
71225,18256,unit
71226,62545,unit
71227,30568,unit
71228,40617,unit
71229,18256,unit
71230,55779,unit
71231,62545,unit
71232,40617,unit
71233,24462,unit
71234,40617,unit
71235,88212,unit
71236,55779,unit
71237,40617,unit
71238,85,unit
71239,62545,unit
71241,40617,unit
71242,85,unit
71243,10285,unit
71244,30560,unit
71245,55779,unit
71247,18256,unit
71248,65270,unit
71249,62545,unit
71250,64348,unit
71251,18256,unit
71252,55779,unit
71253,64458,unit
71254,55779,unit
71256,55779,unit
71257,70956,unit
71258,11336,unit
71259,55779,unit
71260,30560,unit
71261,11336,unit
71262,55779,unit
71263,55779,unit
71264,11336,unit
71265,11336,unit
71266,11336,unit
71267,11336,unit
71268,11336,unit
71269,11336,unit
71270,11336,unit
71271,11336,unit
71272,11336,unit
71273,64348,unit
71274,64348,unit
71275,38308,unit
71276,64737,unit
71277,64737,unit
71278,64737,unit
71279,64737,unit
71280,64737,unit
71281,64737,unit
71282,68102,unit
71283,64737,unit
71284,64737,unit
71285,64737,unit
71286,68102,unit
71287,64737,unit
71288,64737,unit
71289,68102,unit
71290,64737,unit
71291,68102,unit
71293,14273,unit
71294,48573,unit
71295,16110,unit
71296,16110,unit
71297,14273,unit
71299,16110,unit
71301,16110,unit
71302,13912,unit
71303,14901,unit
71304,13912,unit
71305,19987,unit
71306,16104,unit
71307,14901,unit
71309,48573,unit
71310,13912,unit
71311,60534,unit
71312,19987,unit
71313,13912,unit
71314,47344,unit
71315,13912,unit
71317,60534,unit
71318,24966,unit
71319,24966,unit
71320,19002,unit
71321,30809,unit
71322,26714,unit
71323,19976,unit
71324,26714,unit
71325,26714,unit
71326,60534,unit
71327,26714,unit
71328,52246,unit
71329,16110,unit
71330,17700,unit
71331,69949,unit
71332,52246,unit
71334,69949,unit
71335,13352,unit
71336,52246,unit
71337,53256,unit
71338,69949,unit
71339,46219,unit
71341,53256,unit
71342,69949,unit
71343,69949,unit
71344,53256,unit
71346,53256,unit
71347,69949,unit
71348,47384,unit
71349,14801,unit
71350,69949,unit
71351,69949,unit
71352,46219,unit
71353,53256,unit
71354,14801,unit
71355,53256,unit
71356,19976,unit
71357,69949,unit
71359,19976,unit
71360,62861,unit
71361,47384,unit
71363,53256,unit
71364,14273,unit
71365,69949,unit
71366,69949,unit
71367,55750,unit
71368,69949,unit
71369,69949,unit
71370,46219,unit
71371,52216,unit
71372,46219,unit
71373,53256,unit
71374,69949,unit
71376,46219,unit
71377,69456,unit
71378,64737,unit
71379,11320,unit
71381,55753,unit
71382,48573,unit
71384,27,unit
71385,11320,unit
71386,68102,unit
71387,56318,unit
71388,68102,unit
71389,11320,unit
71390,21778,unit
71391,11320,unit
71393,19976,unit
71394,46217,unit
71395,64737,unit
71396,71281,unit
71397,11320,unit
71398,40617,unit
71399,47829,unit
71400,37577,unit
71401,64737,unit
71402,11320,unit
71403,69456,unit
71404,47384,unit
71405,36425,unit
71406,37577,unit
71407,46217,unit
71408,37577,unit
71409,69763,unit
71410,68102,unit
71411,26714,unit
71412,57268,unit
71414,40617,unit
71415,37577,unit
71416,64737,unit
71417,47829,unit
71418,40617,unit
71419,64484,unit
71420,46217,unit
71421,37577,unit
71422,26714,unit
71423,11320,unit
71424,47829,unit
71425,37577,unit
71426,43584,unit
71427,30809,unit
71428,43584,unit
71429,37577,unit
71430,46217,unit
71431,11320,unit
71432,43584,unit
71433,68102,unit
71434,26714,unit
71435,51537,unit
71436,64484,unit
71437,64750,unit
71438,37577,unit
71439,46217,unit
71440,26714,unit
71441,64626,unit
71442,11,unit
71443,62139,unit
71444,57268,unit
71445,68102,unit
71446,26714,unit
71447,14300,unit
71450,14288,unit
71451,11320,unit
71452,66209,unit
71453,26714,unit
71454,44404,unit
71455,70,unit
71457,66209,unit
71458,26714,unit
71459,44404,unit
71462,26714,unit
71463,70,unit
71464,64484,unit
71465,85,unit
71466,47829,unit
71467,14300,unit
71468,37577,unit
71469,71417,unit
71471,66209,unit
71472,26714,unit
71474,64484,unit
71475,14300,unit
71476,37577,unit
71477,66209,unit
71479,68102,unit
71480,37577,unit
71482,66209,unit
71483,64484,unit
71484,37577,unit
71486,37577,unit
71489,23505,unit
71490,68102,unit
71491,14300,unit
71492,34775,unit
71493,37577,unit
71495,37577,unit
71496,66209,unit
71498,43584,unit
71499,69194,unit
71500,68102,unit
71501,37577,unit
71502,68102,unit
71503,14300,unit
71504,55479,unit
71505,43584,unit
71506,21778,unit
71507,37577,unit
71508,64484,unit
71509,14300,unit
71510,43584,unit
71511,43584,unit
71512,57337,unit
71513,68102,unit
71514,43584,unit
71515,66209,unit
71517,66209,unit
71518,67939,unit
71519,43584,unit
71520,68102,unit
71521,66209,unit
71522,68102,unit
71523,12396,unit
71524,43584,unit
71525,11554,unit
71526,14300,unit
71528,60936,unit
71529,11267,unit
71530,17600,unit
71532,37577,unit
71533,66209,unit
71534,37577,unit
71535,68102,unit
71536,11267,unit
71537,37577,unit
71538,37577,unit
71539,21778,unit
71540,69563,unit
71541,55479,unit
71542,48388,unit
71543,71283,unit
71544,11267,unit
71545,17600,unit
71546,68102,unit
71548,39155,unit
71549,40617,unit
71550,46217,unit
71551,11267,unit
71552,69616,unit
71553,14770,unit
71554,11554,unit
71556,68102,unit
71557,37964,unit
71558,21778,unit
71559,69194,unit
71560,68102,unit
71561,60406,unit
71562,70,unit
71565,69194,unit
71566,11320,unit
71568,19102,unit
71569,64530,unit
71570,70,unit
71571,69808,unit
71572,66209,unit
71574,22221,unit
71575,41718,unit
71577,68102,unit
71579,71443,unit
71580,70,unit
71581,46219,unit
71582,17600,unit
71583,69563,unit
71584,68102,unit
71585,66,unit
71586,66209,unit
71587,32682,unit
71588,11221,unit
71589,68102,unit
71590,66209,unit
71591,55479,unit
71592,22221,unit
71593,32682,unit
71594,69563,unit
71595,11320,unit
71596,32682,unit
71597,11,unit
71598,69563,unit
71599,56327,unit
71600,46219,unit
71601,37577,unit
71602,55479,unit
71603,66209,unit
71604,68102,unit
71605,66209,unit
71606,22221,unit
71607,32682,unit
71608,11554,unit
71609,66209,unit
71610,19002,unit
71611,69563,unit
71612,66678,unit
71613,70640,unit
71614,69949,unit
71615,22221,unit
71616,64750,unit
71617,68102,unit
71618,12037,unit
71619,32682,unit
71620,68102,unit
71621,34396,unit
71622,66209,unit
71623,22221,unit
71624,17600,unit
71625,53727,unit
71626,52246,unit
71627,11554,unit
71628,71621,unit
71629,69949,unit
71630,68871,unit
71632,53727,unit
71633,64529,unit
71634,55479,unit
71637,40617,unit
71638,52246,unit
71639,55479,unit
71640,64750,unit
71641,49446,unit
71642,19002,unit
71643,70640,unit
71644,11554,unit
71645,22221,unit
71646,68871,unit
71648,69563,unit
71649,64750,unit
71650,64529,unit
71651,44117,unit
71652,62545,unit
71654,162802,unit
71655,68102,unit
71656,52246,unit
71658,55479,unit
71659,32682,unit
71660,64750,unit
71661,69563,unit
71662,31213,unit
71664,64529,unit
71665,17600,unit
71666,66209,unit
71667,69949,unit
71668,11320,unit
71669,14572,unit
71670,68102,unit
71671,66209,unit
71672,64750,unit
71673,49446,unit
71674,71373,unit
71675,68841,unit
71676,52246,unit
71677,11320,unit
71678,69563,unit
71679,14572,unit
71680,68871,unit
71681,32682,unit
71682,162802,unit
71683,71373,unit
71684,68102,unit
71685,17700,unit
71686,47829,unit
71687,52246,unit
71688,64529,unit
71689,21778,unit
71690,55479,unit
71691,71373,unit
71692,69563,unit
71693,54577,unit
71694,32682,unit
71695,52246,unit
71696,68102,unit
71697,42315,unit
71698,14572,unit
71699,69616,unit
71700,52246,unit
71701,62545,unit
71702,64529,unit
71703,19002,unit
71704,68102,unit
71705,44117,unit
71706,52246,unit
71707,62545,unit
71710,32682,unit
71711,52246,unit
71712,66209,unit
71713,19002,unit
71714,52246,unit
71715,66678,unit
71716,62545,unit
71717,13158,unit
71718,162802,unit
71719,64348,unit
71720,66209,unit
71721,52246,unit
71722,64529,unit
71723,32682,unit
71725,68102,unit
71726,14383,unit
71727,37577,unit
71728,66209,unit
71730,52246,unit
71731,62545,unit
71732,162802,unit
71733,37577,unit
71734,32682,unit
71736,32682,unit
71737,68102,unit
71738,162802,unit
71740,68102,unit
71741,49479,unit
71742,14383,unit
71743,66678,unit
71744,19002,unit
71745,66209,unit
71746,23505,unit
71747,14383,unit
71748,11221,unit
71750,14383,unit
71751,66678,unit
71752,66209,unit
71753,68102,unit
71754,46958,unit
71755,55479,unit
71756,68871,unit
71757,55479,unit
71758,40617,unit
71759,66678,unit
71760,55479,unit
71761,19671,unit
71762,64463,unit
71763,54577,unit
71764,11522,unit
71765,66678,unit
71766,38758,unit
71767,51537,unit
71768,60278,unit
71770,55479,unit
71771,47399,unit
71772,19671,unit
71773,19002,unit
71774,55479,unit
71775,11554,unit
71776,68102,unit
71777,19671,unit
71778,55479,unit
71779,69194,unit
71780,11320,unit
71781,55479,unit
71783,55479,unit
71784,19002,unit
71785,55479,unit
71786,64463,unit
71787,11320,unit
71788,34598,unit
71789,55479,unit
71790,51537,unit
71791,19671,unit
71792,57268,unit
71793,17600,unit
71794,55322,unit
71795,19671,unit
71796,66678,unit
71797,19671,unit
71798,55479,unit
71799,67235,unit
71800,19671,unit
71801,47399,unit
71802,55479,unit
71803,47384,unit
71805,11522,unit
71806,55479,unit
71807,60278,unit
71808,66678,unit
71809,64463,unit
71810,19671,unit
71811,55479,unit
71812,34598,unit
71814,19671,unit
71815,55479,unit
71816,17600,unit
71817,64463,unit
71818,51537,unit
71819,19671,unit
71821,66678,unit
71822,71287,unit
71823,55479,unit
71824,19671,unit
71825,17600,unit
71826,55479,unit
71827,19002,unit
71828,19671,unit
71829,46217,unit
71831,70,unit
71833,68102,unit
71834,41031,unit
71836,19671,unit
71837,17600,unit
71838,60278,unit
71839,64348,unit
71840,19002,unit
71841,23505,unit
71842,66678,unit
71843,55479,unit
71844,57566,unit
71845,37577,unit
71846,19671,unit
71847,63703,unit
71848,37577,unit
71849,60278,unit
71851,17700,unit
71853,11522,unit
71854,56318,unit
71855,66678,unit
71857,62545,unit
71858,24966,unit
71859,22221,unit
71860,66678,unit
71861,19356,unit
71863,37577,unit
71864,34598,unit
71865,60278,unit
71866,66678,unit
71867,71844,unit
71868,67291,unit
71869,17600,unit
71870,11554,unit
71871,19002,unit
71872,37577,unit
71873,11518,unit
71875,66678,unit
71876,67291,unit
71877,60278,unit
71878,19002,unit
71881,66678,unit
71882,67291,unit
71883,19356,unit
71884,66209,unit
71885,67291,unit
71886,47384,unit
71887,47399,unit
71888,19002,unit
71889,23284,unit
71890,17600,unit
71891,66209,unit
71892,67361,unit
71893,11412,unit
71894,19356,unit
71895,14770,unit
71897,17600,unit
71900,19356,unit
71901,66209,unit
71904,66678,unit
71905,17600,unit
71906,69618,unit
71907,66209,unit
71908,63703,unit
71909,62545,unit
71910,14770,unit
71911,66678,unit
71912,66209,unit
71914,47384,unit
71915,66209,unit
71916,17600,unit
71918,66678,unit
71920,27,unit
71921,17600,unit
71922,66678,unit
71923,46485,unit
71924,62545,unit
71925,56318,unit
71926,23284,unit
71927,60278,unit
71928,66209,unit
71929,66209,unit
71930,65315,unit
71933,23284,unit
71934,17600,unit
71935,68102,unit
71936,66209,unit
71937,22221,unit
71938,56318,unit
71941,23284,unit
71942,70640,unit
71943,60278,unit
71944,17600,unit
71945,66209,unit
71947,66209,unit
71948,62545,unit
71949,60278,unit
71950,66209,unit
71951,11554,unit
71953,10315,unit
71954,68102,unit
71955,68102,unit
71956,60278,unit
71957,64524,unit
71958,25,unit
71959,66209,unit
71960,68102,unit
71961,64524,unit
71962,66210,unit
71963,23802,unit
71964,68102,unit
71967,66210,unit
71968,11267,unit
71969,68102,unit
71970,68102,unit
71971,68102,unit
71972,17600,unit
71973,66210,unit
71974,68102,unit
71975,37964,unit
71976,68102,unit
71977,60278,unit
71978,66209,unit
71979,66210,unit
71980,23284,unit
71981,68102,unit
71982,34757,unit
71983,62545,unit
71984,17600,unit
71985,66209,unit
71986,34396,unit
71988,24917,unit
71989,66210,unit
71990,66209,unit
71991,62545,unit
71992,68102,unit
71993,24917,unit
71994,68102,unit
71995,11322,unit
71996,66768,unit
71997,68102,unit
71998,66209,unit
71999,49550,unit
72000,66210,unit
72001,11267,unit
72002,68102,unit
72003,60278,unit
72004,56302,unit
72005,66210,unit
72007,64422,unit
72008,14572,unit
72009,62545,unit
72010,66210,unit
72011,11267,unit
72012,60278,unit
72013,23606,unit
72014,11834,unit
72015,14374,unit
72016,68102,unit
72018,66210,unit
72019,60278,unit
72020,11518,unit
72021,110420,unit
72022,19102,unit
72023,62545,unit
72024,64422,unit
72025,18256,unit
72026,71803,unit
72027,68102,unit
72028,66210,unit
72029,66209,unit
72031,66210,unit
72032,66209,unit
72033,56318,unit
72034,71803,unit
72035,18256,unit
72036,66209,unit
72037,23015,unit
72038,71621,unit
72039,66209,unit
72041,11834,unit
72042,68102,unit
72043,66210,unit
72044,60278,unit
72045,71803,unit
72046,64422,unit
72048,68102,unit
72049,23015,unit
72050,68102,unit
72051,70020,unit
72052,66210,unit
72053,60278,unit
72054,68102,unit
72055,71803,unit
72056,64422,unit
72057,17459,unit
72058,67291,unit
72059,68102,unit
72060,62545,unit
72061,71803,unit
72062,64422,unit
72063,68102,unit
72064,61067,unit
72065,62545,unit
72066,60278,unit
72067,68102,unit
72068,64422,unit
72069,66210,unit
72070,70401,unit
72071,71803,unit
72072,23284,unit
72073,56318,unit
72074,64422,unit
72075,71803,unit
72076,37964,unit
72077,68102,unit
72078,60936,unit
72079,66210,unit
72080,27,unit
72081,71803,unit
72082,21,unit
72083,64524,unit
72084,60278,unit
72086,71803,unit
72087,62545,unit
72088,68102,unit
72089,71803,unit
72090,55163,unit
72091,62545,unit
72093,66210,unit
72094,71803,unit
72095,64524,unit
72096,64422,unit
72097,68102,unit
72098,30560,unit
72099,71803,unit
72100,18256,unit
72101,66210,unit
72102,64422,unit
72103,71803,unit
72104,64517,unit
72105,30566,unit
72106,56318,unit
72107,64422,unit
72108,66210,unit
72109,71803,unit
72110,62545,unit
72111,11,unit
72113,64422,unit
72114,64517,unit
72115,60278,unit
72116,71803,unit
72117,64422,unit
72118,68102,unit
72119,18256,unit
72120,71963,unit
72121,64422,unit
72122,60278,unit
72123,66210,unit
72124,68102,unit
72126,62545,unit
72127,64422,unit
72128,68102,unit
72130,64422,unit
72131,68102,unit
72132,18256,unit
72133,62545,unit
72135,56291,unit
72137,62545,unit
72139,18256,unit
72141,64422,unit
72142,68102,unit
72144,62545,unit
72146,68102,unit
72148,62545,unit
72150,68102,unit
72151,62545,unit
72152,67404,unit
72153,30560,unit
72154,60278,unit
72155,62545,unit
72156,68102,unit
72157,67404,unit
72158,60278,unit
72159,68102,unit
72160,67404,unit
72161,66210,unit
72162,60278,unit
72163,68102,unit
72164,68102,unit
72165,68102,unit
72166,68102,unit
72167,11992,unit
72168,56291,unit
72169,64348,unit
72170,11992,unit
72172,11992,unit
72173,11992,unit
72174,30560,unit
72175,11992,unit
72176,30550,unit
72177,11992,unit
72178,11992,unit
72179,64272,unit
72180,65420,unit
72181,68102,unit
72182,68102,unit
72183,68102,unit
72184,68102,unit
72185,68102,unit
72186,68102,unit
72187,68102,unit
72188,68102,unit
72189,68102,unit
72190,68102,unit
72191,68102,unit
72192,68102,unit
72193,68102,unit
72194,68102,unit
72196,14267,unit
72197,14267,unit
72198,13872,unit
72199,14267,unit
72200,14226,unit
72201,13912,unit
72202,13912,unit
72203,13912,unit
72205,53,unit
72206,13912,unit
72207,65595,unit
72208,13912,unit
72209,69949,unit
72210,69949,unit
72211,13912,unit
72213,19666,unit
72214,19666,unit
72215,69949,unit
72216,19671,unit
72217,26714,unit
72218,19666,unit
72219,19666,unit
72220,19671,unit
72221,19666,unit
72222,69949,unit
72223,19666,unit
72224,19671,unit
72225,19666,unit
72226,19666,unit
72227,69949,unit
72228,19671,unit
72229,19671,unit
72230,68420,unit
72231,69949,unit
72232,19666,unit
72233,19671,unit
72234,19666,unit
72235,19671,unit
72236,69949,unit
72237,19666,unit
72238,11053,unit
72239,19671,unit
72240,30809,unit
72241,19671,unit
72242,19671,unit
72243,69949,unit
72244,19671,unit
72245,19671,unit
72246,19976,unit
72247,19671,unit
72248,44404,unit
72249,19666,unit
72250,19671,unit
72251,69949,unit
72252,19666,unit
72253,19671,unit
72254,19666,unit
72255,19671,unit
72256,69949,unit
72257,19666,unit
72258,19666,unit
72259,11522,unit
72260,19666,unit
72261,19671,unit
72262,19666,unit
72263,19671,unit
72264,71399,unit
72265,19666,unit
72266,19666,unit
72267,19671,unit
72268,19666,unit
72269,63083,unit
72270,19666,unit
72271,19671,unit
72272,19666,unit
72273,14999,unit
72274,19666,unit
72275,11522,unit
72276,19671,unit
72277,19666,unit
72278,69949,unit
72279,68642,unit
72280,19666,unit
72281,71803,unit
72282,19671,unit
72283,14999,unit
72284,19671,unit
72285,14999,unit
72286,19002,unit
72287,48013,unit
72288,19671,unit
72289,66701,unit
72290,71803,unit
72292,19671,unit
72293,14999,unit
72294,19002,unit
72295,14300,unit
72296,71803,unit
72297,14999,unit
72298,69949,unit
72299,19002,unit
72301,69949,unit
72302,66678,unit
72303,64750,unit
72304,19671,unit
72305,44404,unit
72306,64750,unit
72307,19671,unit
72308,47384,unit
72310,66678,unit
72311,64750,unit
72312,69949,unit
72313,19671,unit
72314,72308,unit
72315,62184,unit
72316,71399,unit
72317,19002,unit
72318,19671,unit
72319,19671,unit
72321,68720,unit
72322,72308,unit
72323,71399,unit
72324,68102,unit
72326,66701,unit
72328,68720,unit
72329,66678,unit
72330,71399,unit
72331,68102,unit
72332,46958,unit
72333,64652,unit
72336,66701,unit
72337,19671,unit
72338,66678,unit
72339,64750,unit
72340,68102,unit
72341,64652,unit
72342,64750,unit
72344,11287,unit
72345,39802,unit
72346,68102,unit
72347,64652,unit
72348,64750,unit
72351,66678,unit
72352,71399,unit
72353,64750,unit
72354,14999,unit
72355,66701,unit
72356,71399,unit
72357,19335,unit
72358,64750,unit
72359,68102,unit
72360,60936,unit
72362,64652,unit
72364,64750,unit
72365,71399,unit
72366,64652,unit
72367,71963,unit
72368,64750,unit
72369,68102,unit
72370,19002,unit
72371,53767,unit
72373,68102,unit
72374,64469,unit
72376,68102,unit
72377,71399,unit
72378,71399,unit
72379,68102,unit
72381,11605,unit
72382,14743,unit
72384,55984,unit
72386,11336,unit
72387,68102,unit
72388,47399,unit
72389,69319,unit
72391,14572,unit
72392,68102,unit
72393,53256,unit
72394,11336,unit
72395,64750,unit
72396,68420,unit
72397,71963,unit
72398,68102,unit
72399,64750,unit
72400,14572,unit
72402,66678,unit
72403,11336,unit
72404,30809,unit
72405,64750,unit
72406,14572,unit
72407,19356,unit
72408,40617,unit
72409,64750,unit
72410,71963,unit
72411,11336,unit
72412,71373,unit
72413,14572,unit
72414,64750,unit
72415,68102,unit
72416,64463,unit
72417,64750,unit
72418,11336,unit
72419,68420,unit
72420,40617,unit
72421,68102,unit
72422,64750,unit
72423,60278,unit
72425,40617,unit
72426,19102,unit
72427,64750,unit
72428,72308,unit
72429,14572,unit
72430,66678,unit
72431,19987,unit
72432,14999,unit
72433,64750,unit
72434,19002,unit
72435,11336,unit
72436,72308,unit
72437,40617,unit
72438,14572,unit
72439,30809,unit
72440,19102,unit
72441,64750,unit
72442,78474,unit
72443,12190,unit
72444,68102,unit
72445,19002,unit
72446,64750,unit
72447,72308,unit
72448,60278,unit
72449,40617,unit
72450,64530,unit
72451,68102,unit
72452,64750,unit
72453,19102,unit
72454,19002,unit
72455,11336,unit
72456,71963,unit
72457,64530,unit
72458,64529,unit
72459,64750,unit
72460,59211,unit
72462,64530,unit
72463,47757,unit
72464,64750,unit
72465,71963,unit
72466,72308,unit
72467,64530,unit
72469,19002,unit
72470,11336,unit
72471,14572,unit
72472,64529,unit
72473,64530,unit
72474,71963,unit
72475,40617,unit
72476,68102,unit
72477,11336,unit
72478,64530,unit
72479,29225,unit
72480,14572,unit
72481,71963,unit
72482,64530,unit
72483,72308,unit
72484,14572,unit
72485,68871,unit
72486,11320,unit
72487,12112,unit
72488,71963,unit
72489,11336,unit
72490,40617,unit
72493,64530,unit
